egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
21932,381787,0.060573076,0.054456798,1.078738574,0.000230134,1.337571576,503.7505007,-999.5010013
21932,400283,0.025033586,0.016094097,1.334996434,0.000301289,0.7263646,118.880923,-229.761846
21932,418672,0.066562817,0.033363839,1.223308917,0.000237399,0.963291953,1709.023734,-3410.047467
21932,424454,0.061797989,0.04980776,0.958569889,0.000713805,inf,-499.8430308,1007.686062
21932,566690,0.012343079,0.020774991,1.266218618,0.000176782,0.77858181,57.8840877,-107.7681754
21932,579358,0.04514639,0.041990256,1.15136954,0.000210271,0.999376472,667.5519614,-1327.103923
21932,773006,0.040096864,0.049543192,1.104023752,0.000172478,1.17306109,745.4906539,-1482.981308
21932,811907,0.025253645,0.037532112,1.166732192,0.001822347,0.644354004,-188.7237529,385.4475059
21932,927507,0.069612715,0.02497949,1.25147568,0.000426918,0.698994827,46.77955325,-85.5591065
21932,985397,0.012044504,0.016572646,1.396680341,0.000603283,0.790778992,80.28779809,-152.5755962
22138,77789,0.226300315,0.015717395,1.40196454,0.000330925,0.979802168,65174.96755,-130341.9351
22138,284192,0.915435082,0.005424111,1.564022478,0.000414569,0.777648854,20603.22008,-41198.44016
22138,353593,0.384914277,0.016192804,1.3811686,0.000347491,0.884480862,13685.07305,-27362.14611
22408,22143,0.034027101,0.008460431,1.52020428,0.000452876,0.892878692,443.9485545,-879.897109
22408,23576,0.046254574,0.055331433,1.099393183,0.000258732,1.265183495,512.0578289,-1016.115658
22408,61028,0.023588319,0.008744702,1.519132994,0.000521764,0.852185377,219.1971144,-430.3942287
22408,84390,11.33937724,0.00090096,1.888471776,0.000480369,0.90030212,596655.2681,-1193302.536
22408,123602,0.554936237,0.012436909,1.394391879,0.000305477,0.767503865,7632.409005,-15256.81801
22408,215039,0.113007031,0.025137834,1.295428977,0.000266272,0.968137832,10069.39341,-20130.78681
22408,219845,0.053337039,0.031654253,1.253769909,0.000278763,0.995598852,6423.61309,-12839.22618
22408,298386,0.320042843,0.018038671,1.302214482,0.000275109,0.711086476,2115.273188,-4222.546375
22408,372991,0.12782257,0.020985944,1.321667148,0.00023271,0.962051298,12172.08217,-24336.16433
22408,435974,0.062324262,0.017677141,1.384352494,0.000372818,0.955951569,4076.838926,-8145.677852
22408,632070,0.086950363,0.005176274,1.58076806,0.000399752,0.838660148,2366.937229,-4725.874458
22408,675682,0.019414015,0.05441178,1.097106881,0.000290653,1.235587499,44.83813222,-81.67626443
22408,787838,0.157320999,0.00724117,1.505089756,0.000289773,0.877846481,6009.933335,-12011.86667
22408,793348,0.027185011,0.055858146,1.102693702,0.000246256,1.276804992,1252.437893,-2496.875786
22408,813758,0.229217999,0.015946757,1.368821291,0.00025104,0.919830542,12067.06396,-24126.12792
22408,892821,0.06104465,0.032210755,1.26709477,0.000378709,0.989127525,5519.029588,-11030.05918
22408,912008,0.132389259,0.021814001,1.323564564,0.00031485,0.915933495,5061.383134,-10114.76627
22540,367392,0.137042182,0.009750289,1.4902202,0.000401632,0.919387184,4283.566884,-8559.133768
22540,381412,0.055493833,0.020633068,1.351402273,0.00036687,0.946231633,1948.953164,-3889.906327
22540,381412,0.055493833,0.020633068,1.351402273,0.00036687,0.946231633,1948.953164,-3889.906327
22540,404686,0.486806723,0.003959261,1.693653007,0.000687409,0.891963551,12685.42844,-25362.85688
22540,404686,0.486806723,0.003959261,1.693653007,0.000687409,0.891963551,12685.42844,-25362.85688
22540,633081,0.647937617,0.007355065,1.56481397,0.000744604,0.761134515,5706.07499,-11404.14998
22540,633081,0.647937617,0.007355065,1.56481397,0.000744604,0.761134515,5706.07499,-11404.14998
22540,736125,0.523023923,0.004212344,1.678996869,0.000644522,0.910277235,17513.75318,-35019.50637
22540,778705,0.011820541,0.025871812,1.268884234,0.000241099,0.903716347,98.58441604,-189.1688321
22688,61772,0.710967833,0.007020065,1.56824879,0.000799749,0.710715084,209.0408267,-410.0816534
22688,215108,5.432954503,0.00020196,2.165255646,0.000629713,0.930384373,29791.80622,-59575.61244
22688,328437,0.792975815,0.003947337,1.529213956,0.000386698,0.477180883,62.57514138,-117.1502828
22688,381195,0.55799795,0.0074532,1.573051665,0.00059226,0.919742344,1534.120224,-3060.240448
22688,420398,0.783204567,0.010325314,1.579813801,0.000727338,1.175501489,78.49837661,-148.9967532
22688,435201,1.413139907,0.005085608,1.568329153,0.000610251,0.60066453,274.6058226,-541.2116453
22688,458075,0.374186494,0.002646,1.751632078,0.000572357,0.963000056,1853.765892,-3699.531785
22688,490767,0.099384252,0.009351954,1.596913522,0.000909168,1.024276747,396.1569992,-784.3139985
22688,519322,0.639870709,0.001257081,1.854583886,0.000560555,0.883461153,1524.129385,-3040.25877
22688,607361,0.665501701,0.000267499,2.500681822,0.003756837,0.777059335,91.58558788,-175.1711758
22688,653927,4.062482426,0.001873051,1.823548531,0.000712942,0.888225707,11241.80445,-22475.6089
22688,664772,0.733050361,0.00848812,1.389390109,0.00044884,0.438600499,18.8158372,-29.63167441
22688,707678,0.363888997,0.007286473,1.524530739,0.000373788,0.871986311,604.3526083,-1200.705217
22688,717096,0.128873589,0.010010872,1.511134,0.000460071,0.994673919,1450.972229,-2893.944457
22688,959052,0.269080363,0.014750344,1.413627472,0.000595014,0.769727198,96.20944355,-184.4188871
22842,32423,0.052387658,0.020645167,1.339574451,0.000382834,0.879439268,1112.03944,-2216.078881
22842,90447,0.110916019,0.015131777,1.408910223,0.000342117,0.967104084,6345.311589,-12682.62318
22842,229013,0.173979471,0.008904963,1.505311966,0.000394808,0.924611378,13328.22515,-26648.4503
22842,266922,0.01224261,0.013142314,1.440599909,0.000351234,0.99228657,9155.837314,-18303.67463
22842,344238,0.861392253,0.001386971,1.801795628,0.000407317,0.903951604,67681.51166,-135355.0233
22842,522056,0.021834306,0.029945604,1.241147346,0.000231393,0.934927117,323.8761025,-639.7522051
22842,584975,0.077336727,0.011399388,1.469290505,0.000383357,0.97436602,19630.12323,-39252.24645
22842,596492,0.013564867,0.030925753,1.256839734,0.000348675,0.930469056,292.8989939,-577.7979878
22842,798055,0.482507519,0.001759903,1.765430577,0.000402796,0.912334695,41277.70701,-82547.41402
22842,810767,0.297374387,0.011385296,1.430175717,0.000274023,0.901728652,15853.81516,-31699.63032
22842,955343,0.040989581,0.028132303,1.253724398,0.000271268,0.890792869,548.2413598,-1088.48272
22897,22913,0.936252321,0.008465397,1.466023224,0.000326128,0.765740749,15920.05215,-31832.10431
22897,29115,1.910588078,0.004193035,1.605676567,0.000372727,0.825878488,59710.40419,-119412.8084
22897,56805,0.342312586,0.011112086,1.42834367,0.000363516,0.771402389,5247.746492,-10487.49298
22897,86083,0.053377034,0.033352143,1.223419458,0.000207009,0.993304771,4455.423526,-8902.847051
22897,97280,0.945464835,0.018469753,1.31407681,0.000250348,0.795350991,15268.01018,-30528.02035
22989,12156,0.384266985,0.011159575,1.449598516,0.000352493,0.885561742,4667.147742,-9326.295485
22989,47584,0.103457828,0.041762127,1.159395013,0.000254679,0.979884096,281.7336816,-555.4673631
22989,356702,0.026670548,0.048670803,1.135496967,0.000170837,1.163624305,1157.127139,-2306.254277
22989,589615,0.113478647,0.013894926,1.417404463,0.000361363,0.909974019,1359.368724,-2710.737447
23253,47006,0.742436152,0.007052868,1.523871743,0.000307947,0.930526471,66575.21266,-133142.4253
23253,49014,0.271721093,0.003423104,1.611361554,0.000292509,0.810192621,6464.293279,-12920.58656
23253,50072,0.541699653,0.009889598,1.449231467,0.000245052,0.922077543,38646.98598,-77285.97197
23253,95374,0.004354128,0.049633326,1.139821093,0.000227404,1.147088809,1990.867925,-3973.73585
23253,181511,1.646194669,0.000964161,1.860547864,0.000424321,0.894138141,126897.5342,-253787.0685
23253,328836,0.008256412,0.046025005,1.139557271,0.00014915,1.127821088,3303.916697,-6599.833393
23253,338043,0.326663582,0.001800475,1.763153727,0.000404761,0.916228013,26639.41413,-53270.82826
23253,571528,0.4263479,0.000122627,2.197570151,0.000492473,0.936245558,56217.32051,-112426.641
23253,589675,9.567897492,8.28E-05,2.277949409,0.000588012,0.871163755,432492.4838,-864976.9675
23253,683963,0.172366369,0.016487098,1.367039616,0.000231674,0.969761596,24733.90105,-49459.8021
23253,695467,0.281663403,0.038203387,1.152711437,0.00016322,0.947508635,5211.636847,-10415.27369
23253,784720,1.994656147,0.004519902,1.592959364,0.000385467,0.80626025,60347.69977,-120687.3995
23270,93858,1.618039371,0.000680176,1.919478262,0.000442324,0.897941412,123341.0427,-246674.0853
23270,210917,0.232437625,0.032936676,1.212546492,0.000240934,0.910417405,5561.138312,-11114.27662
23270,389908,1.940759291,0.000971868,1.835686244,0.000390822,0.819596746,79138.5649,-158269.1298
23270,474207,0.014144715,0.033738721,1.247392973,0.000292751,1.020715452,3331.557041,-6655.114082
23270,602137,0.081917077,0.018573843,1.354716448,0.000259626,0.979287406,9463.045137,-18918.09027
23270,815268,1.444869873,0.008915832,1.479496968,0.000359172,0.833869838,51457.43864,-102906.8773
23518,52621,0.049195563,0.00611925,1.531522474,0.000243154,0.959758052,6693.481914,-13378.96383
23518,153879,0.435209095,0.006601852,1.563006345,0.0004728,0.87363536,17380.95506,-34753.91013
23518,237264,0.119171917,0.004798789,1.578209924,0.000295999,0.910712946,7172.261322,-14336.52264
23518,305286,0.035845544,0.017359137,1.361098058,0.000231904,0.987150679,9624.323782,-19240.64756
23518,307805,0.718266664,0.008343068,1.487008078,0.000315563,0.868486291,20590.12491,-41172.24982
23518,454637,0.182192047,0.003822381,1.603292876,0.000305972,0.83554412,5168.100639,-10328.20128
23518,642904,0.156893077,0.000510729,1.955245331,0.000438651,0.862333937,7000.035925,-13992.07185
23518,795857,0.131650648,0.002412418,1.698857226,0.000343444,0.909926818,8873.20785,-17738.4157
23518,845752,0.076971267,0.006519291,1.528437973,0.000280219,0.930001251,6132.881196,-12257.76239
23576,328188,0.515694691,0.001468062,1.847751497,0.000687151,0.831514581,15032.94912,-30057.89824
23576,497286,0.144146367,0.022705666,1.271328564,0.000351992,0.723874293,516.6377672,-1025.275534
23696,548106,1.808901165,0.002860624,1.666364735,0.000402276,0.785912323,33674.69081,-67341.38162
23696,643753,1.403398847,0.015953006,1.372079054,0.000505534,0.722225247,10994.35705,-21980.71409
23696,752358,0.679722438,0.010663764,1.468789163,0.000354317,0.943062458,39039.77549,-78071.55099
23696,928523,1.006027949,0.016547099,1.375447643,0.000395298,0.835312431,18144.11503,-36280.23007
23696,977575,0.757057934,0.026516399,1.356169751,0.00097192,0.88058714,14765.58913,-29523.17825
24029,85708,0.145909419,0.008527215,1.493034907,0.000442938,0.778752276,615.9460175,-1223.892035
24029,520440,0.034289313,0.003184841,1.650828899,0.000341144,0.883252307,551.6147075,-1095.229415
24029,625792,0.030370421,0.038109953,1.20420614,0.000316765,0.967254213,172.145997,-336.2919941
24029,811254,0.015613527,0.003227795,1.713117654,0.000626068,0.871225377,101.8743846,-195.7487692
24079,38052,0.345574102,0.020527813,1.311850956,0.000223452,0.905536117,8267.636281,-16527.27256
24079,898108,0.21661396,0.008674338,1.475892474,0.000277197,0.898622715,7550.484756,-15092.96951
24833,29718,0.900423233,0.002310827,1.710362898,0.000388381,0.861295024,19517.80403,-39027.60806
24833,32249,0.08338787,0.03037551,1.267034822,0.00027271,1.01799965,22172.88747,-44337.77494
24833,59900,2.911164021,0.001033743,1.869362364,0.000468714,0.931964181,147808.5991,-295609.1982
24833,118997,1.545237755,0.014239326,1.398516804,0.000385179,0.819810643,28419.72596,-56831.45191
24833,216736,1.072935804,0.00726714,1.524126742,0.000352643,0.894459988,32062.10183,-64116.20367
24833,471663,3.11006826,0.001844531,1.758994325,0.000402776,0.917033715,215368.9699,-430729.9397
24833,582664,0.375118462,0.007573203,1.521312741,0.000320308,0.963547513,52221.46195,-104434.9239
24833,750016,0.437998074,0.008601251,1.503200312,0.000418986,0.856112952,11139.41729,-22270.83458
24883,15181,1.120393425,0.011704235,1.42702773,0.000356261,0.813537756,20898.60594,-41789.21188
24883,89607,0.354499488,0.004583423,1.612023633,0.000381874,0.925480952,29584.12516,-59160.25032
24883,95559,0.237233387,0.017078965,1.384344182,0.000351812,0.94437967,19447.79863,-38887.59727
24883,427586,0.141192336,0.041457671,1.188404527,0.000431484,0.947330321,2470.593775,-4933.18755
24883,525511,0.124879108,0.018810262,1.337624254,0.000262888,0.901017529,4458.397652,-8908.795305
24883,580142,5.272369687,0.001422525,1.838451082,0.000552497,0.914069427,368505.5175,-737003.0349
24883,734539,0.810016977,0.022040402,1.312452349,0.00036335,0.83785747,18910.05536,-37812.11071
24898,29885,0.111990546,0.032312885,1.233482556,0.000301091,0.918933182,1234.61684,-2461.23368
24898,552543,0.102296023,0.041059457,1.173580902,0.000404864,0.917946927,514.0182449,-1020.03649
24898,572095,0.24901599,0.011423329,1.501114233,0.000571717,0.961343263,26011.74082,-52015.48164
24898,970041,0.053566059,0.01748709,1.346234975,0.000256114,0.884855835,393.2996034,-778.5992068
25125,16819,1.963581396,0.00929009,1.480758445,0.00035123,0.884766659,47285.01308,-94562.02617
25125,35344,0.94582469,0.02830353,1.273432485,0.000342076,0.917643457,18728.2896,-37448.5792
25125,248090,1.064205985,0.005273411,1.58755601,0.00043461,0.84790433,18282.32301,-36556.64603
25125,308908,0.264755295,0.005061431,1.586905313,0.000363318,0.900515704,7430.546907,-14853.09381
25125,362605,2.790612433,0.010174783,1.472242229,0.000338147,0.938562661,144149.3263,-288290.6526
25125,393144,1.095536916,0.007992159,1.530450451,0.000502504,0.847034879,17136.79893,-34265.59787
25125,556640,0.147022316,0.015674774,1.431309772,0.001384832,0.621377245,51.69848262,-95.39696523
25125,660021,0.051569572,0.001339014,2.923187311,0.032813958,0.497348496,-82.40406451,172.808129
25125,756492,0.565394459,0.008517646,1.511593574,0.000424555,0.884141432,11214.52421,-22421.04841
25125,774562,1.819608745,0.016515272,1.396312259,0.000366936,0.957950589,121909.4509,-243810.9018
25172,16819,0.258030201,0.026135003,1.294167834,0.000264002,1.002941598,23996.55591,-47985.11182
25172,25125,0.328692212,0.032215403,1.245841471,0.000242513,1.014356639,19254.40391,-38500.80782
25172,35344,0.213845795,0.040071162,1.206800917,0.00029225,1.04271269,11625.89169,-23243.78338
25172,64978,0.138448286,0.0189988,1.362761516,0.000331618,0.957819417,3415.594119,-6823.188238
25172,304311,0.630737706,0.017228133,1.374710489,0.000285355,0.978918577,65895.76529,-131783.5306
25172,595803,0.043261968,0.017408231,1.366356809,0.000276723,0.955721413,1997.997282,-3987.994565
25172,703009,0.183007407,0.023516358,1.29450175,0.000183209,1.006585635,37185.99772,-74363.99545
25197,23696,0.02092015,0.019410954,1.346670639,0.000287376,0.945977467,1079.06631,-2150.13262
25197,38610,0.064007534,0.022945038,1.315436189,0.000262225,0.980521767,8347.667909,-16687.33582
25197,43516,0.239807275,0.016624285,1.392405322,0.000372334,0.938841797,7687.679898,-15367.3598
25197,48676,0.014863932,0.014333151,1.453518265,0.000534579,0.963060124,1798.834469,-3589.668938
25197,50766,0.081555072,0.01749857,1.381463271,0.000347667,0.957125342,8626.431203,-17244.86241
25197,56798,0.584656757,0.012776275,1.419288782,0.000302137,0.911385114,34372.57184,-68737.14367
25197,77711,2.521074826,0.005300062,1.612645174,0.000468947,0.947309291,314115.2558,-628222.5116
25197,80429,0.037640951,0.02556504,1.296505894,0.000269474,0.986247268,5643.674734,-11279.34947
25197,85453,0.038676249,0.032940749,1.227490565,0.000225789,0.977841415,1023.033996,-2038.067992
25197,161659,0.42203778,0.038563745,1.189375815,0.000336002,0.926150434,7768.891741,-15529.78348
25197,219566,0.480650794,0.020966022,1.335276266,0.00040576,0.857590871,11399.59066,-22791.18131
25197,222223,0.073122455,0.016620006,1.37518426,0.000293302,0.937118233,5036.100972,-10064.20194
25197,257355,0.155222937,0.015984768,1.384968462,0.000329054,0.909962139,7599.818971,-15191.63794
25197,330950,0.099027443,0.030363568,1.256049016,0.000298904,0.947254038,2190.206617,-4372.413234
25197,349650,0.23381268,0.012751598,1.440598612,0.000412902,0.896550311,10588.89094,-21169.78188
25197,439077,0.325862488,0.023293559,1.304239462,0.000532842,0.758434878,2435.566956,-4863.133912
25197,459011,0.841235452,0.005654358,1.564735112,0.000339003,0.912124613,60641.39554,-121274.7911
25197,480596,0.668647148,0.010880314,1.457919474,0.000325792,0.938955533,63863.83224,-127719.6645
25197,568569,0.091103379,0.019552935,1.399009153,0.000550318,0.978935368,17615.45501,-35222.91003
25197,571530,0.037931764,0.002712411,2.311857609,0.009430027,0.938900269,2578.507403,-5149.014805
25197,600047,0.057689547,0.020887953,1.374214375,0.000500503,0.959190541,5296.558902,-10585.1178
25197,630632,0.09383939,0.009372372,1.483753969,0.000302574,0.976420541,18945.00834,-37882.01668
25495,443907,0.328307994,0.006896976,1.634453016,0.001020939,0.858832042,5343.265964,-10678.53193
25495,647027,0.785459887,0.001869515,1.74832291,0.000416566,0.845683825,16331.84626,-32655.69251
25495,792253,1.381291494,0.00497941,1.637530866,0.0005524,0.93237507,72796.94477,-145585.8895
25548,10732,0.120626286,0.025361633,1.293704707,0.000254025,0.982134235,17214.17932,-34420.35865
25548,340134,0.048941773,0.030609697,1.249779964,0.000212341,1.013292616,19594.7963,-39181.59261
25548,391260,0.003720149,0.040727892,1.195351411,0.00025213,1.052017878,9566.276246,-19124.55249
25548,433711,0.548856385,0.010431961,1.476401584,0.000472193,0.841100084,16060.69549,-32113.39098
25966,12900,0.721777109,0.006871583,1.532949563,0.000315168,0.947264772,77243.54039,-154479.0808
25966,289246,0.319047442,0.01259084,1.391529524,0.000262092,0.812028385,6465.381371,-12922.76274
